DateTime,Order ID,Customer ID,Menu Items,Total Price
012920251727,01292025_97,9496538865,"{'Peach Oolong Tea': (2, 0, 2), 'Passionfruit Green Tea': (2, 0, 1)}",49.75
012920251751,01292025_98,2387184982,"{'Secret Matcha': (0, 1, 1), 'Strawberry Matcha': (1, 1, 2)}",515.75
012920251753,01292025_99,4438727983,"{'Mango Green Tea': (1, 0, 2), 'Oolong Milk Tea': (1, 0, 2), 'Ice Blend Latte': (1, 0, 0)}",42.5
012920251804,01292025_100,7158419023,"{'Peach Oolong Tea': (0, 2, 2)}",31.0
012920251806,01292025_101,6243306192,"{'Original Milk Tea': (1, 1, 2), 'Strawberry Matcha': (0, 0, 2), 'Black Milk Tea': (2, 3, 2)}",75.25
012920251814,01292025_102,5446196744,"{'Black Milk Tea': (0, 1, 0)}",5.25
012920251819,01292025_103,8317453917,"{'Black Milk Tea': (2, 1, 1), 'Original Milk Tea': (0, 1, 0), 'Oolong Milk Tea': (2, 0, 0)}",33.75
012920251831,01292025_104,8715329427,"{'Secret Matcha': (1, 0, 1), 'Coconut Milk Tea': (2, 3, 1), 'Cappuccino Milk Tea': (2, 3, 2)}",224.75
012920251841,01292025_105,9378475469,"{'Secret Matcha': (0, 3, 1), 'Protein Shake Milk Tea': (2, 1, 0)}",305.25
012920251847,01292025_106,8868893449,"{'Strawberry Matcha': (1, 0, 2), 'Green Milk Tea': (2, 0, 1), 'Cappuccino Milk Tea': (0, 2, 0), 'Peach Oolong Tea': (1, 0, 1)}",64.5
012920251850,01292025_107,8679355696,"{'Strawberry Matcha': (1, 3, 1)}",36.25
012920251855,01292025_108,9207404528,"{'Black Milk Tea': (1, 1, 2), 'Cappuccino Milk Tea': (1, 1, 1), 'Green Milk Tea': (0, 1, 1)}",52.25
012920251856,01292025_109,7987129272,"{'Coconut Milk Tea': (0, 3, 1), 'Ice Blend Latte': (0, 0, 2)}",44.5
012920251909,01292025_110,2857901573,"{'Oolong Milk Tea': (2, 2, 0), 'Protein Shake Milk Tea': (0, 2, 2), 'Original Milk Tea': (2, 0, 0)}",68.5
012920251921,01292025_111,4994632209,"{'Coconut Milk Tea': (1, 3, 1), 'Passionfruit Green Tea': (0, 1, 2)}",60.0
012920251921,01292025_112,7924986309,"{'Strawberry Matcha': (2, 2, 0)}",27.0
012920251922,01292025_113,2963626897,"{'Coconut Milk Tea': (2, 2, 1), 'Original Milk Tea': (1, 0, 0), 'Ice Blend Latte': (1, 2, 1)}",64.5
012920251925,01292025_114,6637252258,"{'Winter Melon Green Tea': (2, 1, 2), 'Ice Blend Latte': (2, 3, 2), 'Oolong Milk Tea': (2, 0, 2)}",106.0
012920251930,01292025_115,6654217275,"{'Winter Melon Green Tea': (0, 0, 2), 'Coconut Milk Tea': (2, 2, 0), 'Oolong Milk Tea': (2, 2, 2)}",77.0
012920251936,01292025_116,8868893449,"{'Coconut Milk Tea': (1, 3, 1), 'Oolong Milk Tea': (0, 1, 2), 'Black Milk Tea': (1, 1, 2)}",76.0
012920251940,01292025_117,8873172881,"{'Oolong Milk Tea': (1, 0, 2), 'Passionfruit Green Tea': (2, 1, 2), 'Secret Matcha': (0, 1, 2), 'Strawberry Matcha': (0, 1, 2)}",286.5
012920251944,01292025_118,6243306192,"{'Green Milk Tea': (0, 0, 1), 'Passionfruit Green Tea': (2, 1, 1), 'Ube Milk Tea': (2, 2, 0), 'Oolong Milk Tea': (1, 1, 2)}",83.25
012920251954,01292025_119,7987129272,"{'Black Milk Tea': (2, 1, 1), 'Winter Melon Green Tea': (1, 2, 0)}",43.75
012920252007,01292025_120,2567809240,"{'Secret Matcha': (2, 2, 0), 'Original Milk Tea': (2, 0, 2), 'Protein Shake Milk Tea': (0, 1, 0)}",305.75
012920252009,01292025_121,4086377068,"{'Black Milk Tea': (0, 1, 2), 'Passionfruit Green Tea': (0, 3, 2), 'Coconut Milk Tea': (0, 3, 1)}",86.0
012920252014,01292025_122,9234856269,"{'Strawberry Matcha': (1, 2, 0)}",20.75
012920252037,01292025_123,7177435576,"{'Green Milk Tea': (1, 2, 1), 'Oolong Milk Tea': (2, 0, 2), 'Mango Green Tea': (1, 1, 1)}",51.75
012920252053,01292025_124,3567552676,"{'Oolong Milk Tea': (1, 0, 2), 'Strawberry Lemonade Tea': (0, 3, 2)}",35.0
012920252056,01292025_125,5413392375,"{'Green Milk Tea': (2, 3, 1), 'Cappuccino Milk Tea': (1, 3, 1), 'Strawberry Lemonade Tea': (2, 1, 0)}",90.5
013020250912,01302025_1,3022119611,"{'Strawberry Lemonade Tea': (1, 2, 1)}",13.0
013020250918,01302025_2,2398004482,"{'Ice Blend Latte': (2, 0, 1), 'Secret Matcha': (2, 3, 0), 'Cappuccino Milk Tea': (2, 0, 2), 'Coconut Milk Tea': (0, 1, 0)}",394.25
013020250924,01302025_3,7554308248,"{'Peach Oolong Tea': (0, 1, 1), 'Original Milk Tea': (2, 2, 2), 'Strawberry Matcha': (2, 1, 0)}",66.75
013020250942,01302025_4,4854819394,"{'Winter Melon Green Tea': (2, 2, 2), 'Coconut Milk Tea': (2, 3, 2), 'Ube Milk Tea': (1, 1, 1)}",122.0
013020250956,01302025_5,3022119611,"{'Ice Blend Latte': (2, 2, 1)}",30.25
013020250959,01302025_6,5304646267,"{'Original Milk Tea': (1, 3, 0)}",20.0
013020251002,01302025_7,3502362991,"{'Peach Oolong Tea': (2, 0, 2)}",29.0
013020251027,01302025_8,2926145720,"{'Green Milk Tea': (2, 1, 0), 'Oolong Milk Tea': (0, 3, 2), 'Protein Shake Milk Tea': (0, 1, 0)}",51.75
013020251051,01302025_9,8422706495,"{'Winter Melon Green Tea': (0, 3, 0), 'Protein Shake Milk Tea': (0, 1, 2)}",56.0
013020251054,01302025_10,6718015226,"{'Cappuccino Milk Tea': (1, 2, 2), 'Black Milk Tea': (2, 3, 1), 'Mango Green Tea': (1, 0, 0), 'Ube Milk Tea': (0, 3, 2)}",103.25
013020251059,01302025_11,4488764787,"{'Strawberry Matcha': (1, 0, 1)}",14.5
013020251059,01302025_12,8815685814,"{'Cappuccino Milk Tea': (2, 1, 2), 'Strawberry Lemonade Tea': (1, 0, 0), 'Ube Milk Tea': (0, 1, 0)}",46.0
013020251101,01302025_13,6566639449,"{'Green Milk Tea': (1, 3, 0), 'Oolong Milk Tea': (1, 1, 2)}",42.0
013020251106,01302025_14,4537033287,"{'Protein Shake Milk Tea': (1, 3, 0), 'Winter Melon Green Tea': (0, 3, 0)}",62.75
013020251118,01302025_15,9575082912,"{'Protein Shake Milk Tea': (2, 0, 1), 'Green Milk Tea': (1, 1, 2), 'Cappuccino Milk Tea': (0, 3, 0), 'Ice Blend Latte': (0, 1, 1)}",82.5
013020251124,01302025_16,2963626897,"{'Cappuccino Milk Tea': (2, 0, 1), 'Oolong Milk Tea': (1, 0, 2)}",34.5
013020251129,01302025_17,6459102270,"{'Ice Blend Latte': (0, 3, 0), 'Protein Shake Milk Tea': (2, 3, 0)}",65.5
013020251139,01302025_18,3768401054,"{'Passionfruit Green Tea': (2, 3, 0), 'Coconut Milk Tea': (0, 1, 2), 'Green Milk Tea': (0, 1, 0)}",63.25
013020251139,01302025_19,2162308302,"{'Passionfruit Green Tea': (2, 3, 0), 'Protein Shake Milk Tea': (2, 0, 0), 'Secret Matcha': (0, 3, 2)}",400.0
013020251146,01302025_20,2377777479,"{'Original Milk Tea': (1, 1, 1), 'Protein Shake Milk Tea': (0, 1, 1)}",36.25
013020251157,01302025_21,6613183034,"{'Ube Milk Tea': (0, 1, 1), 'Oolong Milk Tea': (2, 1, 1), 'Cappuccino Milk Tea': (2, 0, 1), 'Black Milk Tea': (0, 0, 1)}",59.5
013020251158,01302025_22,4772658237,"{'Ice Blend Latte': (0, 3, 0), 'Black Milk Tea': (1, 3, 0), 'Strawberry Lemonade Tea': (0, 2, 1)}",56.0
013020251201,01302025_23,5723751453,"{'Strawberry Lemonade Tea': (2, 0, 2), 'Winter Melon Green Tea': (2, 0, 0), 'Original Milk Tea': (0, 1, 0)}",32.75
013020251206,01302025_24,4487237153,"{'Secret Matcha': (2, 3, 0), 'Peach Oolong Tea': (0, 1, 0), 'Protein Shake Milk Tea': (0, 0, 2), 'Green Milk Tea': (2, 2, 2)}",404.5
013020251211,01302025_25,4844905721,"{'Coconut Milk Tea': (1, 0, 1), 'Cappuccino Milk Tea': (1, 0, 1)}",27.0
013020251218,01302025_26,4306116705,"{'Ube Milk Tea': (0, 3, 1)}",30.0
013020251219,01302025_27,8868893449,"{'Mango Green Tea': (1, 1, 0)}",5.5
013020251223,01302025_28,2675691357,"{'Cappuccino Milk Tea': (0, 1, 0)}",6.25
013020251226,01302025_29,5387072837,"{'Oolong Milk Tea': (0, 3, 1), 'Ube Milk Tea': (1, 1, 0), 'Cappuccino Milk Tea': (1, 0, 0)}",52.25
013020251226,01302025_30,6852554416,"{'Strawberry Lemonade Tea': (2, 1, 0), 'Winter Melon Green Tea': (1, 3, 2), 'Protein Shake Milk Tea': (0, 0, 1)}",69.0
013020251243,01302025_31,4386593048,"{'Coconut Milk Tea': (0, 0, 2), 'Secret Matcha': (1, 1, 0), 'Strawberry Lemonade Tea': (2, 0, 1)}",169.25
013020251251,01302025_32,5129346269,"{'Black Milk Tea': (0, 1, 0), 'Secret Matcha': (0, 3, 2), 'Cappuccino Milk Tea': (0, 1, 1), 'Original Milk Tea': (1, 0, 0)}",371.25
013020251252,01302025_33,9207404528,"{'Coconut Milk Tea': (2, 2, 2), 'Winter Melon Green Tea': (1, 2, 0)}",67.25
013020251252,01302025_34,4844905721,"{'Ube Milk Tea': (1, 3, 2)}",44.5
013020251254,01302025_35,4684078661,"{'Strawberry Matcha': (0, 2, 2), 'Passionfruit Green Tea': (1, 2, 2), 'Green Milk Tea': (0, 3, 2)}",96.5
013020251305,01302025_36,4086377068,"{'Ube Milk Tea': (2, 0, 2), 'Mango Green Tea': (0, 1, 0), 'Ice Blend Latte': (0, 3, 1)}",58.25
013020251310,01302025_37,4966435398,"{'Oolong Milk Tea': (1, 0, 2)}",16.75
013020251310,01302025_38,7359233843,"{'Oolong Milk Tea': (1, 1, 1)}",15.75
013020251311,01302025_39,9874303526,"{'Secret Matcha': (2, 2, 1)}",345.25
013020251314,01302025_40,8735927499,"{'Coconut Milk Tea': (0, 1, 2), 'Oolong Milk Tea': (1, 3, 1)}",50.0
013020251315,01302025_41,5517393534,"{'Oolong Milk Tea': (0, 1, 0), 'Protein Shake Milk Tea': (2, 0, 0), 'Passionfruit Green Tea': (2, 0, 2), 'Original Milk Tea': (0, 3, 0)}",67.5
013020251321,01302025_42,9692379650,"{'Ube Milk Tea': (2, 1, 1), 'Strawberry Matcha': (0, 1, 0)}",35.25
013020251321,01302025_43,5387072837,"{'Black Milk Tea': (1, 1, 1), 'Cappuccino Milk Tea': (2, 3, 2), 'Peach Oolong Tea': (2, 0, 2)}",88.5
013020251328,01302025_44,4488764787,"{'Black Milk Tea': (0, 3, 2)}",28.25
013020251337,01302025_45,2644587539,"{'Peach Oolong Tea': (0, 2, 0), 'Coconut Milk Tea': (0, 1, 0)}",21.75
013020251338,01302025_46,2147372313,"{'Green Milk Tea': (1, 3, 1), 'Mango Green Tea': (2, 3, 1), 'Original Milk Tea': (1, 1, 1)}",60.5
013020251359,01302025_47,5226419287,"{'Green Milk Tea': (1, 0, 2), 'Black Milk Tea': (2, 2, 1)}",42.0
013020251403,01302025_48,8679355696,"{'Winter Melon Green Tea': (0, 0, 1), 'Coconut Milk Tea': (0, 3, 0)}",31.0
013020251408,01302025_49,6607354564,"{'Black Milk Tea': (0, 2, 0), 'Green Milk Tea': (1, 0, 0)}",14.75
013020251420,01302025_50,5913695294,"{'Ice Blend Latte': (0, 1, 0)}",6.25
013020251428,01302025_51,3993656589,"{'Green Milk Tea': (0, 0, 1)}",6.25
013020251433,01302025_52,5226419287,"{'Protein Shake Milk Tea': (1, 2, 2), 'Ice Blend Latte': (1, 0, 0)}",55.0
013020251453,01302025_53,6392561692,"{'Black Milk Tea': (1, 2, 2), 'Oolong Milk Tea': (0, 1, 0)}",32.5
013020251500,01302025_54,8679355696,"{'Cappuccino Milk Tea': (1, 3, 2)}",38.5
013020251507,01302025_55,4812598125,"{'Secret Matcha': (0, 1, 0), 'Peach Oolong Tea': (0, 1, 0), 'Oolong Milk Tea': (1, 2, 2)}",103.75
013020251533,01302025_56,2377777479,"{'Coconut Milk Tea': (1, 0, 1), 'Free Drink': (0, 3, 2)}",16.5
013020251549,01302025_57,6095855846,"{'Strawberry Matcha': (1, 2, 1), 'Ube Milk Tea': (2, 0, 2), 'Passionfruit Green Tea': (0, 2, 1)}",80.75
013020251617,01302025_58,4605991496,"{'Green Milk Tea': (1, 2, 2), 'Passionfruit Green Tea': (2, 1, 2), 'Mango Green Tea': (1, 1, 1)}",73.25
013020251627,01302025_59,7055177470,"{'Strawberry Lemonade Tea': (1, 3, 0)}",12.0
013020251645,01302025_60,2699465124,"{'Winter Melon Green Tea': (0, 1, 0), 'Cappuccino Milk Tea': (0, 3, 1)}",73.5
013020251658,01302025_61,8818386906,"{'Ice Blend Latte': (2, 1, 1), 'Cappuccino Milk Tea': (1, 1, 2), 'Oolong Milk Tea': (1, 2, 0)}",77.25
013020251713,01302025_62,6852554416,"{'Ice Blend Latte': (0, 2, 2), 'Secret Matcha': (1, 3, 0), 'Coconut Milk Tea': (1, 2, 1)}",332.0
013020251716,01302025_63,4398231069,"{'Coconut Milk Tea': (1, 0, 1), 'Ice Blend Latte': (2, 2, 0)}",37.5
013020251722,01302025_64,8075991537,"{'Ice Blend Latte': (0, 2, 2)}",27.0
013020251724,01302025_65,6935695063,"{'Secret Matcha': (0, 2, 1)}",208.75
013020251726,01302025_66,5625561348,"{'Peach Oolong Tea': (2, 3, 1), 'Coconut Milk Tea': (0, 2, 2), 'Original Milk Tea': (2, 2, 0), 'Cappuccino Milk Tea': (0, 2, 1)}",112.25
013020251730,01302025_67,3472121662,"{'Peach Oolong Tea': (0, 1, 0), 'Oolong Milk Tea': (2, 3, 0), 'Strawberry Lemonade Tea': (1, 3, 1)}",47.75
013020251733,01302025_68,9378475469,"{'Ice Blend Latte': (0, 3, 0), 'Peach Oolong Tea': (0, 2, 0)}",33.25
013020251738,01302025_69,5432382491,"{'Mango Green Tea': (1, 1, 1), 'Protein Shake Milk Tea': (0, 1, 1), 'Black Milk Tea': (1, 0, 2), 'Ube Milk Tea': (0, 2, 2)}",78.0
013020251748,01302025_70,2683167883,"{'Strawberry Lemonade Tea': (1, 2, 1)}",13.0
013020251754,01302025_71,4306116705,"{'Winter Melon Green Tea': (2, 3, 2), 'Coconut Milk Tea': (0, 2, 1)}",80.5
013020251800,01302025_72,7904066805,"{'Passionfruit Green Tea': (1, 1, 0), 'Cappuccino Milk Tea': (1, 2, 2), 'Winter Melon Green Tea': (1, 3, 1), 'Protein Shake Milk Tea': (1, 3, 1)}",135.75
013020251803,01302025_73,4797298882,"{'Passionfruit Green Tea': (0, 0, 2), 'Strawberry Matcha': (1, 1, 2), 'Ice Blend Latte': (1, 2, 2), 'Original Milk Tea': (2, 3, 2)}",115.5
013020251804,01302025_74,4283507976,"{'Protein Shake Milk Tea': (0, 2, 2), 'Passionfruit Green Tea': (1, 3, 0), 'Ube Milk Tea': (1, 3, 0)}",97.0
013020251807,01302025_75,8436573167,"{'Original Milk Tea': (1, 1, 0), 'Ice Blend Latte': (1, 2, 0)}",27.25
013020251814,01302025_76,9683049605,"{'Protein Shake Milk Tea': (1, 2, 2), 'Ice Blend Latte': (2, 3, 0), 'Green Milk Tea': (2, 1, 1), 'Black Milk Tea': (2, 1, 0)}",112.75
013020251814,01302025_77,3614849789,"{'Strawberry Matcha': (1, 3, 1), 'Green Milk Tea': (2, 1, 2)}",62.5
013020251821,01302025_78,2147372313,"{'Protein Shake Milk Tea': (1, 3, 2), 'Winter Melon Green Tea': (2, 1, 1)}",91.5
013020251835,01302025_79,9683049605,"{'Coconut Milk Tea': (2, 2, 1), 'Secret Matcha': (0, 0, 2), 'Ube Milk Tea': (0, 3, 2), 'Mango Green Tea': (1, 0, 0)}",216.25
013020251914,01302025_80,7904066805,"{'Cappuccino Milk Tea': (0, 1, 0)}",6.25
013020251924,01302025_81,4226843074,"{'Original Milk Tea': (0, 1, 2)}",17.75
013020252003,01302025_82,5387072837,"{'Strawberry Lemonade Tea': (0, 0, 2), 'Coconut Milk Tea': (0, 2, 1), 'Cappuccino Milk Tea': (0, 1, 2)}",52.0
013020252003,01302025_83,8047557190,"{'Oolong Milk Tea': (0, 0, 1)}",6.25
013020252008,01302025_84,4684078661,"{'Ice Blend Latte': (0, 3, 0), 'Coconut Milk Tea': (0, 0, 2), 'Black Milk Tea': (0, 2, 1), 'Strawberry Lemonade Tea': (0, 2, 2)}",67.0
013120250903,01312025_1,9378475469,"{'Peach Oolong Tea': (0, 2, 2), 'Protein Shake Milk Tea': (1, 0, 1), 'Black Milk Tea': (0, 0, 1)}",56.75
013120250914,01312025_2,5432382491,"{'Ube Milk Tea': (2, 0, 1), 'Strawberry Lemonade Tea': (0, 1, 0)}",24.0
013120250916,01312025_3,4966435398,"{'Winter Melon Green Tea': (1, 2, 2), 'Green Milk Tea': (2, 2, 2), 'Peach Oolong Tea': (1, 0, 1)}",88.25
013120250917,01312025_4,2963626897,"{'Secret Matcha': (2, 1, 0), 'Peach Oolong Tea': (1, 0, 0), 'Cappuccino Milk Tea': (1, 2, 0)}",242.25
013120250922,01312025_5,7987129272,"{'Mango Green Tea': (1, 0, 2)}",10.75
013120250923,01312025_6,7123876939,"{'Oolong Milk Tea': (1, 1, 1), 'Protein Shake Milk Tea': (2, 2, 2)}",74.25
013120250924,01312025_7,9708552480,"{'Peach Oolong Tea': (2, 0, 0)}",12.5
013120250925,01312025_8,8056474691,"{'Mango Green Tea': (1, 0, 1)}",6.5
013120250944,01312025_9,9343219120,"{'Strawberry Matcha': (1, 3, 2)}",44.5
013120250946,01312025_10,6513334289,"{'Strawberry Lemonade Tea': (0, 3, 0), 'Secret Matcha': (1, 1, 1), 'Peach Oolong Tea': (2, 0, 2), 'Original Milk Tea': (0, 2, 1)}",263.25
013120250950,01312025_11,2719359064,"{'Ube Milk Tea': (0, 1, 0), 'Ice Blend Latte': (2, 3, 2), 'Green Milk Tea': (1, 3, 2), 'Passionfruit Green Tea': (1, 1, 1)}",105.25
013120250954,01312025_12,4086304914,"{'Winter Melon Green Tea': (1, 3, 2), 'Black Milk Tea': (2, 3, 1), 'Protein Shake Milk Tea': (1, 1, 2), 'Coconut Milk Tea': (1, 1, 2)}",151.0
013120250954,01312025_13,6637252258,"{'Protein Shake Milk Tea': (1, 3, 0), 'Secret Matcha': (0, 2, 1)}",246.75
013120251017,01312025_14,6994222789,"{'Secret Matcha': (0, 3, 1)}",278.0
013120251018,01312025_15,4684078661,"{'Winter Melon Green Tea': (2, 0, 1), 'Green Milk Tea': (0, 3, 2), 'Strawberry Lemonade Tea': (2, 1, 1)}",64.0
013120251020,01312025_16,2096208582,"{'Peach Oolong Tea': (2, 2, 0), 'Winter Melon Green Tea': (1, 0, 1), 'Strawberry Lemonade Tea': (1, 3, 0)}",55.5
013120251041,01312025_17,5306388763,"{'Cappuccino Milk Tea': (1, 2, 1), 'Strawberry Lemonade Tea': (0, 1, 2)}",36.75
013120251047,01312025_18,3736658854,"{'Original Milk Tea': (2, 2, 2), 'Cappuccino Milk Tea': (2, 0, 1), 'Green Milk Tea': (0, 0, 2)}",61.75
013120251055,01312025_19,9575082912,"{'Protein Shake Milk Tea': (1, 3, 2), 'Cappuccino Milk Tea': (1, 0, 0)}",64.75
013120251100,01312025_20,2324087136,"{'Original Milk Tea': (2, 1, 1), 'Strawberry Matcha': (2, 2, 1)}",55.25
013120251101,01312025_21,2236566916,"{'Strawberry Lemonade Tea': (2, 0, 1)}",8.75
013120251105,01312025_22,5118156045,"{'Ice Blend Latte': (0, 2, 2), 'Ube Milk Tea': (1, 0, 0), 'Cappuccino Milk Tea': (0, 2, 1)}",53.0
013120251110,01312025_23,6268276043,"{'Winter Melon Green Tea': (2, 2, 1), 'Passionfruit Green Tea': (2, 3, 1)}",82.75
013120251114,01312025_24,4537033287,"{'Coconut Milk Tea': (1, 2, 2)}",37.25
013120251114,01312025_25,9683049605,"{'Oolong Milk Tea': (2, 0, 1)}",14.75
013120251128,01312025_26,2809256348,"{'Passionfruit Green Tea': (2, 0, 2)}",29.0
013120251136,01312025_27,5957814322,"{'Oolong Milk Tea': (2, 3, 2), 'Protein Shake Milk Tea': (0, 2, 1), 'Strawberry Lemonade Tea': (0, 1, 1), 'Mango Green Tea': (2, 0, 1)}",83.25
013120251139,01312025_28,4946633140,"{'Secret Matcha': (1, 3, 2)}",416.5
013120251144,01312025_29,4916442813,"{'Peach Oolong Tea': (0, 1, 2)}",23.75
013120251159,01312025_30,2324087136,"{'Black Milk Tea': (0, 0, 2), 'Mango Green Tea': (0, 1, 1), 'Winter Melon Green Tea': (0, 2, 2)}",64.75
013120251159,01312025_31,5913695294,"{'Passionfruit Green Tea': (1, 2, 2)}",37.25
013120251200,01312025_32,5432382491,"{'Original Milk Tea': (0, 2, 1), 'Oolong Milk Tea': (2, 1, 2), 'Passionfruit Green Tea': (1, 3, 0), 'Black Milk Tea': (0, 0, 1)}",77.25
013120251200,01312025_33,3645793629,"{'Strawberry Matcha': (2, 1, 0), 'Protein Shake Milk Tea': (1, 3, 0), 'Passionfruit Green Tea': (0, 0, 1)}",66.0
013120251202,01312025_34,4918004363,"{'Coconut Milk Tea': (0, 3, 0)}",21.75
013120251203,01312025_35,2853683856,"{'Peach Oolong Tea': (2, 2, 1)}",35.25
013120251206,01312025_36,6378389802,"{'Ube Milk Tea': (0, 3, 2), 'Strawberry Lemonade Tea': (0, 2, 0)}",44.75
013120251207,01312025_37,2719359064,"{'Strawberry Lemonade Tea': (0, 3, 1), 'Protein Shake Milk Tea': (1, 1, 1)}",43.25
013120251212,01312025_38,8727916676,"{'Original Milk Tea': (2, 0, 1)}",14.75
013120251212,01312025_39,7582848977,"{'Oolong Milk Tea': (2, 0, 2)}",21.0
013120251215,01312025_40,9378475469,"{'Ube Milk Tea': (0, 3, 2), 'Strawberry Lemonade Tea': (0, 0, 2)}",46.75
013120251219,01312025_41,8056474691,"{'Original Milk Tea': (1, 2, 0)}",14.75
013120251223,01312025_42,8434014105,"{'Ube Milk Tea': (1, 3, 2), 'Original Milk Tea': (1, 2, 1), 'Coconut Milk Tea': (0, 0, 1), 'Ice Blend Latte': (0, 3, 2)}",107.0
013120251225,01312025_43,8917602887,"{'Ice Blend Latte': (1, 1, 1)}",18.75
013120251229,01312025_44,9378475469,"{'Black Milk Tea': (0, 3, 1)}",22.0
013120251235,01312025_45,3998441284,"{'Oolong Milk Tea': (2, 0, 1), 'Strawberry Lemonade Tea': (0, 1, 1), 'Passionfruit Green Tea': (0, 1, 1)}",37.75
013120251239,01312025_46,6255499854,"{'Winter Melon Green Tea': (1, 3, 0)}",32.0
013120251244,01312025_47,6744653647,"{'Ube Milk Tea': (1, 3, 0)}",28.0
013120251246,01312025_48,7602117064,"{'Winter Melon Green Tea': (1, 3, 1), 'Ice Blend Latte': (1, 2, 2), 'Original Milk Tea': (2, 2, 0)}",92.5
013120251246,01312025_49,3957451531,"{'Strawberry Lemonade Tea': (0, 1, 0)}",3.25
013120251246,01312025_50,5033339878,"{'Strawberry Lemonade Tea': (0, 1, 0)}",3.25
013120251249,01312025_51,5432382491,"{'Passionfruit Green Tea': (0, 1, 2), 'Peach Oolong Tea': (2, 1, 0)}",43.5
013120251252,01312025_52,9814717914,"{'Ice Blend Latte': (2, 3, 1), 'Black Milk Tea': (0, 3, 0)}",84.75
013120251303,01312025_53,3645793629,"{'Coconut Milk Tea': (2, 2, 1)}",35.25
013120251305,01312025_54,8088122145,"{'Protein Shake Milk Tea': (2, 2, 1)}",47.75
013120251307,01312025_55,2174548087,"{'Strawberry Matcha': (0, 2, 0)}",14.5
013120251307,01312025_56,8818386906,"{'Passionfruit Green Tea': (1, 1, 0), 'Black Milk Tea': (0, 3, 0), 'Ice Blend Latte': (2, 2, 2)}",66.75
013120251311,01312025_57,9815314805,"{'Protein Shake Milk Tea': (0, 3, 2)}",71.25
013120251312,01312025_58,4165187124,"{'Original Milk Tea': (0, 3, 0)}",15.75
013120251312,01312025_59,7987129272,"{'Green Milk Tea': (0, 1, 0)}",5.25
013120251312,01312025_60,7055177470,"{'Ice Blend Latte': (0, 1, 2), 'Strawberry Lemonade Tea': (1, 3, 0)}",46.25
013120251313,01312025_61,5306388763,"{'Oolong Milk Tea': (0, 3, 2), 'Secret Matcha': (0, 1, 2), 'Ube Milk Tea': (0, 1, 1)}",281.5
013120251318,01312025_62,4487237153,"{'Oolong Milk Tea': (1, 3, 0), 'Strawberry Matcha': (2, 3, 0)}",54.25
013120251318,01312025_63,4222533583,"{'Mango Green Tea': (2, 1, 1), 'Ice Blend Latte': (0, 1, 2)}",32.75
013120251318,01312025_64,3195081310,"{'Green Milk Tea': (1, 1, 0), 'Passionfruit Green Tea': (2, 1, 0), 'Coconut Milk Tea': (2, 0, 0), 'Mango Green Tea': (1, 0, 0)}",44.0
013120251320,01312025_65,5398999636,"{'Cappuccino Milk Tea': (0, 1, 1), 'Black Milk Tea': (0, 2, 0), 'Strawberry Matcha': (2, 1, 2)}",60.25
013120251320,01312025_66,7582848977,"{'Secret Matcha': (0, 3, 2), 'Strawberry Lemonade Tea': (1, 2, 2), 'Coconut Milk Tea': (2, 3, 0)}",408.25
013120251321,01312025_67,3748817895,"{'Original Milk Tea': (2, 2, 2), 'Peach Oolong Tea': (2, 0, 1), 'Passionfruit Green Tea': (0, 0, 2)}",89.5
013120251326,01312025_68,3966027230,"{'Black Milk Tea': (1, 3, 0), 'Strawberry Matcha': (2, 1, 2), 'Ice Blend Latte': (0, 3, 2)}",107.25
013120251326,01312025_69,2624107569,"{'Oolong Milk Tea': (1, 3, 0), 'Black Milk Tea': (0, 3, 1)}",42.0
013120251328,01312025_70,5723751453,"{'Strawberry Lemonade Tea': (0, 2, 1)}",31.25
013120251329,01312025_71,6376019808,"{'Protein Shake Milk Tea': (1, 0, 2), 'Passionfruit Green Tea': (1, 1, 2), 'Black Milk Tea': (1, 3, 1)}",86.5
013120251338,01312025_72,5552772485,"{'Strawberry Lemonade Tea': (0, 3, 2)}",18.25
013120251351,01312025_73,6376019808,"{'Cappuccino Milk Tea': (0, 0, 1)}",7.25
013120251353,01312025_74,4966435398,"{'Winter Melon Green Tea': (1, 1, 2), 'Green Milk Tea': (1, 1, 2), 'Black Milk Tea': (1, 0, 1), 'Cappuccino Milk Tea': (2, 2, 2)}",104.0
013120251359,01312025_75,2188064076,"{'Strawberry Matcha': (1, 1, 0), 'Secret Matcha': (2, 3, 1), 'Original Milk Tea': (1, 1, 2)}",450.0
013120251421,01312025_76,4918004363,"{'Strawberry Lemonade Tea': (1, 3, 0), 'Green Milk Tea': (0, 2, 2), 'Ice Blend Latte': (0, 1, 1), 'Secret Matcha': (2, 1, 2)}",394.75
013120251426,01312025_77,7987129272,"{'Coconut Milk Tea': (0, 3, 2), 'Green Milk Tea': (2, 1, 1)}",58.25
013120251431,01312025_78,8677144035,"{'Cappuccino Milk Tea': (0, 3, 0), 'Green Milk Tea': (1, 2, 2), 'Strawberry Matcha': (0, 0, 2), 'Ice Blend Latte': (1, 3, 2)}",101.0
013120251433,01312025_79,4465602296,"{'Black Milk Tea': (2, 2, 0), 'Green Milk Tea': (1, 3, 1)}",45.25
