Date,Order ID,Menu Items,Total Price
02/08/2025,02082025_57,"{'Ube Milk Tea': (2, 1, 2), 'Protein Shake Milk Tea': (2, 0, 1)}",79.0
02/08/2025,02082025_58,"{'Passionfruit Green Tea': (1, 2, 1), 'Strawberry Lemonade Tea': (1, 2, 1), 'Winter Melon Green Tea': (2, 3, 2), 'Coconut Milk Tea': (0, 1, 0)}",107.0
02/08/2025,02082025_59,"{'Winter Melon Green Tea': (2, 3, 2), 'Original Milk Tea': (2, 2, 1)}",83.0
02/08/2025,02082025_60,"{'Passionfruit Green Tea': (2, 3, 0)}",34.25
02/08/2025,02082025_61,"{'Coconut Milk Tea': (2, 3, 1), 'Green Milk Tea': (1, 3, 2)}",75.0
02/08/2025,02082025_62,"{'Peach Oolong Tea': (1, 2, 2), 'Original Milk Tea': (0, 3, 1), 'Protein Shake Milk Tea': (1, 3, 0)}",117.25
02/08/2025,02082025_63,"{'Black Milk Tea': (0, 1, 2), 'Oolong Milk Tea': (1, 2, 1), 'Peach Oolong Tea': (0, 3, 2)}",77.0
02/08/2025,02082025_64,"{'Strawberry Lemonade Tea': (1, 1, 2), 'Black Milk Tea': (2, 0, 0), 'Coconut Milk Tea': (1, 2, 1)}",51.5
02/08/2025,02082025_65,"{'Mango Green Tea': (1, 2, 0), 'Strawberry Lemonade Tea': (0, 1, 0)}",12.0
02/08/2025,02082025_66,"{'Protein Shake Milk Tea': (1, 3, 1)}",48.75
02/08/2025,02082025_67,"{'Peach Oolong Tea': (1, 2, 0), 'Green Milk Tea': (2, 0, 2), 'Black Milk Tea': (2, 3, 1), 'Strawberry Matcha': (1, 3, 2)}",116.75
02/08/2025,02082025_68,"{'Winter Melon Green Tea': (0, 2, 1)}",25.75
02/08/2025,02082025_69,"{'Protein Shake Milk Tea': (1, 3, 2), 'Strawberry Lemonade Tea': (2, 1, 0), 'Mango Green Tea': (0, 0, 1)}",71.5
02/08/2025,02082025_70,"{'Black Milk Tea': (0, 1, 1), 'Winter Melon Green Tea': (2, 2, 1)}",51.75
02/08/2025,02082025_71,"{'Strawberry Lemonade Tea': (0, 2, 0), 'Oolong Milk Tea': (0, 2, 2), 'Ube Milk Tea': (0, 2, 2)}",68.0
02/08/2025,02082025_72,"{'Strawberry Lemonade Tea': (1, 1, 2)}",14.0
02/08/2025,02082025_73,"{'Mango Green Tea': (1, 3, 2)}",20.5
02/08/2025,02082025_74,"{'Mango Green Tea': (0, 0, 2), 'Ice Blend Latte': (2, 2, 0)}",31.5
02/08/2025,02082025_75,"{'Winter Melon Green Tea': (0, 1, 0), 'Cappuccino Milk Tea': (0, 1, 0)}",14.5
02/08/2025,02082025_76,"{'Ube Milk Tea': (2, 3, 1), 'Cappuccino Milk Tea': (0, 2, 0), 'Secret Matcha': (1, 2, 1)}",332.0
02/08/2025,02082025_77,"{'Passionfruit Green Tea': (1, 1, 2), 'Green Milk Tea': (1, 2, 1), 'Mango Green Tea': (0, 2, 1), 'Ice Blend Latte': (0, 1, 1)}",75.25
02/08/2025,02082025_78,"{'Coconut Milk Tea': (2, 1, 1), 'Strawberry Matcha': (0, 0, 2), 'Passionfruit Green Tea': (1, 2, 2)}",108.75
02/08/2025,02082025_79,"{'Original Milk Tea': (1, 1, 2)}",22.0
02/08/2025,02082025_80,"{'Mango Green Tea': (2, 2, 0), 'Peach Oolong Tea': (1, 0, 0)}",17.25
02/08/2025,02082025_81,"{'Winter Melon Green Tea': (0, 0, 2), 'Secret Matcha': (2, 0, 1)}",225.25
02/08/2025,02082025_82,"{'Ube Milk Tea': (1, 3, 0), 'Oolong Milk Tea': (1, 0, 0)}",32.25
02/08/2025,02082025_83,"{'Oolong Milk Tea': (1, 2, 0), 'Protein Shake Milk Tea': (1, 3, 0), 'Black Milk Tea': (0, 3, 2)}",81.0
02/08/2025,02082025_84,"{'Ube Milk Tea': (2, 0, 0)}",12.5
02/08/2025,02082025_85,"{'Original Milk Tea': (1, 0, 1)}",10.5
02/08/2025,02082025_86,"{'Black Milk Tea': (0, 2, 0)}",10.5
02/08/2025,02082025_87,"{'Protein Shake Milk Tea': (0, 2, 0)}",19.5
02/08/2025,02082025_88,"{'Green Milk Tea': (0, 3, 0), 'Cappuccino Milk Tea': (0, 3, 0)}",34.5
02/08/2025,02082025_89,"{'Winter Melon Green Tea': (0, 3, 0), 'Passionfruit Green Tea': (2, 2, 2), 'Oolong Milk Tea': (0, 3, 0)}",84.0
02/08/2025,02082025_90,"{'Mango Green Tea': (1, 1, 1), 'Winter Melon Green Tea': (1, 0, 0), 'Strawberry Matcha': (0, 0, 1)}",29.75
02/08/2025,02082025_91,"{'Ube Milk Tea': (0, 0, 1), 'Cappuccino Milk Tea': (1, 1, 2), 'Passionfruit Green Tea': (2, 1, 0)}",54.0
02/08/2025,02082025_92,"{'Winter Melon Green Tea': (1, 0, 0)}",7.25
02/08/2025,02082025_93,"{'Secret Matcha': (2, 3, 2), 'Strawberry Lemonade Tea': (1, 3, 2), 'Cappuccino Milk Tea': (2, 3, 2)}",824.0
02/08/2025,02082025_94,"{'Green Milk Tea': (1, 2, 1), 'Black Milk Tea': (0, 2, 0), 'Protein Shake Milk Tea': (1, 3, 1), 'Ice Blend Latte': (0, 3, 0)}",99.0
02/08/2025,02082025_95,"{'Ice Blend Latte': (0, 2, 1), 'Black Milk Tea': (1, 0, 1)}",30.25
02/08/2025,02082025_96,"{'Strawberry Lemonade Tea': (0, 1, 0)}",3.25
02/08/2025,02082025_97,"{'Mango Green Tea': (1, 0, 1)}",6.5
02/08/2025,02082025_98,"{'Strawberry Lemonade Tea': (0, 1, 1)}",7.5
02/08/2025,02082025_99,"{'Ice Blend Latte': (2, 2, 2), 'Coconut Milk Tea': (2, 0, 1)}",89.5
02/08/2025,02082025_100,"{'Black Milk Tea': (1, 0, 2), 'Strawberry Lemonade Tea': (1, 0, 0), 'Mango Green Tea': (1, 2, 1)}",32.0
02/08/2025,02082025_101,"{'Passionfruit Green Tea': (2, 2, 0), 'Strawberry Matcha': (2, 2, 2), 'Secret Matcha': (0, 1, 2), 'Protein Shake Milk Tea': (1, 2, 2)}",330.0
02/08/2025,02082025_102,"{'Protein Shake Milk Tea': (1, 1, 0)}",18.5
02/08/2025,02082025_103,"{'Peach Oolong Tea': (2, 2, 1)}",35.25
02/08/2025,02082025_104,"{'Coconut Milk Tea': (1, 2, 2), 'Oolong Milk Tea': (2, 0, 0), 'Strawberry Matcha': (0, 2, 0)}",60.25
02/08/2025,02082025_105,"{'Strawberry Lemonade Tea': (2, 3, 1), 'Black Milk Tea': (1, 2, 0), 'Oolong Milk Tea': (2, 1, 2)}",70.25
02/08/2025,02082025_106,"{'Coconut Milk Tea': (2, 1, 1)}",28.0
02/08/2025,02082025_107,"{'Winter Melon Green Tea': (2, 3, 1)}",48.5
02/08/2025,02082025_108,"{'Ice Blend Latte': (2, 2, 1), 'Green Milk Tea': (0, 2, 2), 'Passionfruit Green Tea': (0, 3, 0), 'Mango Green Tea': (0, 0, 2)}",83.5
02/08/2025,02082025_109,"{'Cappuccino Milk Tea': (0, 3, 0)}",18.75
02/08/2025,02082025_110,"{'Protein Shake Milk Tea': (0, 3, 2)}",50.75
02/08/2025,02082025_111,"{'Protein Shake Milk Tea': (0, 1, 0)}",9.75
02/08/2025,02082025_112,"{'Peach Oolong Tea': (1, 1, 2), 'Strawberry Matcha': (1, 3, 0)}",58.0
02/08/2025,02082025_113,"{'Strawberry Matcha': (2, 2, 0)}",63.25
02/08/2025,02082025_114,"{'Winter Melon Green Tea': (0, 0, 1), 'Secret Matcha': (1, 3, 2), 'Passionfruit Green Tea': (2, 1, 0), 'Original Milk Tea': (0, 1, 0)}",450.75
02/08/2025,02082025_115,"{'Passionfruit Green Tea': (0, 1, 0), 'Green Milk Tea': (0, 2, 2)}",30.25
02/08/2025,02082025_116,"{'Original Milk Tea': (2, 2, 2)}",31.5
02/08/2025,02082025_117,"{'Protein Shake Milk Tea': (1, 3, 0)}",38.0
02/08/2025,02082025_118,"{'Coconut Milk Tea': (2, 0, 2), 'Strawberry Lemonade Tea': (0, 0, 2), 'Secret Matcha': (1, 1, 2)}",315.5
02/08/2025,02082025_119,"{'Ice Blend Latte': (2, 1, 2)}",31.25
02/08/2025,02082025_120,"{'Winter Melon Green Tea': (2, 3, 0)}",39.25
02/08/2025,02082025_121,"{'Secret Matcha': (2, 2, 1), 'Ice Blend Latte': (0, 2, 2)}",372.25
02/08/2025,02082025_122,"{'Oolong Milk Tea': (2, 1, 1), 'Coconut Milk Tea': (0, 2, 0)}",34.5
02/08/2025,02082025_123,"{'Ube Milk Tea': (2, 2, 1), 'Original Milk Tea': (2, 2, 2)}",66.75
02/08/2025,02082025_124,"{'Strawberry Matcha': (0, 2, 0)}",14.5
02/08/2025,02082025_125,"{'Black Milk Tea': (2, 0, 1)}",14.75
02/08/2025,02082025_126,"{'Ube Milk Tea': (1, 2, 0), 'Oolong Milk Tea': (1, 1, 0), 'Strawberry Lemonade Tea': (0, 1, 2)}",42.0
02/08/2025,02082025_127,"{'Green Milk Tea': (2, 2, 0), 'Passionfruit Green Tea': (0, 3, 1)}",75.25
02/08/2025,02082025_128,"{'Cappuccino Milk Tea': (2, 0, 0), 'Winter Melon Green Tea': (2, 1, 0)}",33.25
02/08/2025,02082025_129,"{'Strawberry Matcha': (0, 1, 0), 'Original Milk Tea': (1, 1, 1)}",23.0
02/08/2025,02082025_130,"{'Winter Melon Green Tea': (2, 2, 1)}",40.25
02/08/2025,02082025_131,"{'Protein Shake Milk Tea': (1, 1, 2), 'Passionfruit Green Tea': (0, 3, 2), 'Black Milk Tea': (2, 3, 2), 'Coconut Milk Tea': (2, 1, 0)}",134.75
02/08/2025,02082025_132,"{'Cappuccino Milk Tea': (2, 1, 1), 'Coconut Milk Tea': (1, 3, 2)}",68.5
02/08/2025,02082025_133,"{'Original Milk Tea': (1, 0, 0), 'Secret Matcha': (2, 0, 1), 'Coconut Milk Tea': (2, 2, 1), 'Cappuccino Milk Tea': (2, 3, 0)}",275.5
02/08/2025,02082025_134,"{'Strawberry Matcha': (1, 3, 1), 'Ice Blend Latte': (2, 0, 0)}",46.75
02/08/2025,02082025_135,"{'Green Milk Tea': (1, 1, 2), 'Peach Oolong Tea': (0, 2, 1)}",44.75
02/08/2025,02082025_136,"{'Green Milk Tea': (1, 3, 2)}",32.5
02/08/2025,02082025_137,"{'Peach Oolong Tea': (0, 0, 1), 'Secret Matcha': (0, 3, 2), 'Ube Milk Tea': (1, 2, 1)}",385.5
02/08/2025,02082025_138,"{'Cappuccino Milk Tea': (0, 3, 0)}",18.75
02/08/2025,02082025_139,"{'Cappuccino Milk Tea': (2, 3, 2), 'Strawberry Matcha': (0, 2, 1), 'Ube Milk Tea': (0, 2, 1), 'Strawberry Lemonade Tea': (0, 3, 1)}",103.25
02/08/2025,02082025_140,"{'Cappuccino Milk Tea': (2, 0, 1), 'Secret Matcha': (1, 0, 0), 'Mango Green Tea': (0, 2, 0)}",229.0
02/08/2025,02082025_141,"{'Protein Shake Milk Tea': (1, 2, 1), 'Ice Blend Latte': (1, 1, 1)}",57.75
02/08/2025,02082025_142,"{'Mango Green Tea': (1, 2, 1), 'Black Milk Tea': (2, 2, 1), 'Peach Oolong Tea': (2, 2, 1)}",73.5
02/08/2025,02082025_143,"{'Passionfruit Green Tea': (1, 0, 1), 'Cappuccino Milk Tea': (0, 1, 0)}",20.75
02/08/2025,02082025_144,"{'Passionfruit Green Tea': (0, 2, 1), 'Secret Matcha': (2, 3, 2), 'Peach Oolong Tea': (1, 1, 2)}",566.5
02/08/2025,02082025_145,"{'Mango Green Tea': (2, 0, 1), 'Peach Oolong Tea': (0, 1, 0), 'Protein Shake Milk Tea': (1, 1, 0), 'Passionfruit Green Tea': (1, 3, 0)}",62.5
02/08/2025,02082025_146,"{'Protein Shake Milk Tea': (1, 1, 2), 'Secret Matcha': (1, 3, 1), 'Coconut Milk Tea': (1, 3, 1)}",473.25
02/08/2025,02082025_147,"{'Passionfruit Green Tea': (0, 1, 0), 'Original Milk Tea': (1, 1, 0), 'Secret Matcha': (1, 1, 2)}",299.0
02/08/2025,02082025_148,"{'Passionfruit Green Tea': (0, 1, 2), 'Coconut Milk Tea': (2, 3, 1), 'Cappuccino Milk Tea': (1, 1, 1)}",85.0
02/08/2025,02082025_149,"{'Winter Melon Green Tea': (2, 1, 1), 'Peach Oolong Tea': (1, 2, 2), 'Passionfruit Green Tea': (0, 0, 1), 'Oolong Milk Tea': (0, 1, 0)}",82.75
02/08/2025,02082025_150,"{'Cappuccino Milk Tea': (0, 1, 1)}",13.5
02/08/2025,02082025_151,"{'Protein Shake Milk Tea': (1, 0, 1)}",19.5
02/08/2025,02082025_152,"{'Peach Oolong Tea': (0, 0, 1)}",8.25
02/08/2025,02082025_153,"{'Cappuccino Milk Tea': (0, 1, 1)}",13.5
02/08/2025,02082025_154,"{'Peach Oolong Tea': (0, 1, 1), 'Original Milk Tea': (0, 3, 0), 'Green Milk Tea': (0, 1, 2)}",49.0
02/08/2025,02082025_155,"{'Ube Milk Tea': (2, 3, 1), 'Winter Melon Green Tea': (2, 2, 1), 'Cappuccino Milk Tea': (1, 3, 1), 'Coconut Milk Tea': (0, 2, 0)}",128.5
02/08/2025,02082025_156,"{'Original Milk Tea': (1, 3, 1), 'Strawberry Matcha': (1, 0, 1), 'Secret Matcha': (2, 0, 2), 'Green Milk Tea': (2, 3, 1)}",348.25
02/08/2025,02082025_157,"{'Green Milk Tea': (0, 1, 0)}",5.25
02/08/2025,02082025_158,"{'Secret Matcha': (0, 1, 0)}",69.25
02/08/2025,02082025_159,"{'Green Milk Tea': (0, 3, 1), 'Peach Oolong Tea': (0, 2, 2)}",83.5
02/08/2025,02082025_160,"{'Green Milk Tea': (2, 3, 2), 'Strawberry Matcha': (1, 0, 1), 'Peach Oolong Tea': (2, 0, 1)}",72.0
02/08/2025,02082025_161,"{'Coconut Milk Tea': (0, 3, 1), 'Winter Melon Green Tea': (2, 2, 2), 'Cappuccino Milk Tea': (1, 2, 1)}",104.5
02/08/2025,02082025_162,"{'Coconut Milk Tea': (1, 3, 1), 'Black Milk Tea': (2, 0, 0), 'Green Milk Tea': (1, 1, 1)}",79.5
02/08/2025,02082025_163,"{'Ice Blend Latte': (0, 3, 0), 'Ube Milk Tea': (1, 2, 1), 'Original Milk Tea': (1, 3, 1)}",74.0
02/08/2025,02082025_164,"{'Peach Oolong Tea': (2, 3, 2)}",50.75
02/08/2025,02082025_165,"{'Strawberry Matcha': (1, 3, 0), 'Coconut Milk Tea': (1, 1, 1), 'Winter Melon Green Tea': (2, 0, 1), 'Passionfruit Green Tea': (0, 3, 2)}",111.75
02/08/2025,02082025_166,"{'Ube Milk Tea': (2, 1, 2), 'Passionfruit Green Tea': (0, 1, 1)}",51.75
02/08/2025,02082025_167,"{'Coconut Milk Tea': (2, 0, 0)}",12.5
02/08/2025,02082025_168,"{'Peach Oolong Tea': (0, 3, 2), 'Mango Green Tea': (1, 1, 2), 'Strawberry Lemonade Tea': (1, 3, 0), 'Winter Melon Green Tea': (0, 1, 0)}",72.5
02/08/2025,02082025_169,"{'Original Milk Tea': (1, 3, 0)}",20.0
02/08/2025,02082025_170,"{'Mango Green Tea': (2, 2, 0), 'Passionfruit Green Tea': (2, 0, 0), 'Ice Blend Latte': (1, 3, 0)}",47.5
02/08/2025,02082025_171,"{'Strawberry Matcha': (2, 3, 0), 'Original Milk Tea': (2, 3, 0), 'Oolong Milk Tea': (2, 3, 1), 'Passionfruit Green Tea': (0, 2, 0)}",103.5
02/08/2025,02082025_172,"{'Peach Oolong Tea': (0, 2, 2), 'Winter Melon Green Tea': (1, 0, 1), 'Protein Shake Milk Tea': (1, 1, 0), 'Oolong Milk Tea': (2, 2, 1)}",91.25
02/08/2025,02082025_173,"{'Ube Milk Tea': (2, 1, 0)}",19.75
02/08/2025,02082025_174,"{'Protein Shake Milk Tea': (2, 2, 1), 'Black Milk Tea': (0, 1, 2), 'Ice Blend Latte': (0, 2, 1)}",132.0
02/08/2025,02082025_175,"{'Original Milk Tea': (1, 3, 1), 'Peach Oolong Tea': (2, 2, 2), 'Ube Milk Tea': (1, 0, 1)}",84.25
02/08/2025,02082025_176,"{'Winter Melon Green Tea': (0, 1, 0)}",8.25
02/08/2025,02082025_177,"{'Black Milk Tea': (1, 0, 0), 'Strawberry Matcha': (0, 3, 2)}",42.5
02/09/2025,02092025_1,"{'Peach Oolong Tea': (2, 2, 1)}",35.25
02/09/2025,02092025_2,"{'Strawberry Matcha': (2, 3, 1), 'Original Milk Tea': (0, 2, 2)}",65.5
02/09/2025,02092025_3,"{'Cappuccino Milk Tea': (1, 2, 0), 'Strawberry Matcha': (1, 2, 2)}",55.0
02/09/2025,02092025_4,"{'Cappuccino Milk Tea': (0, 1, 0)}",6.25
02/09/2025,02092025_5,"{'Original Milk Tea': (0, 2, 0), 'Cappuccino Milk Tea': (0, 0, 1), 'Secret Matcha': (1, 2, 0)}",363.0
02/09/2025,02092025_6,"{'Strawberry Matcha': (1, 2, 2), 'Ube Milk Tea': (2, 1, 1)}",65.25
02/09/2025,02092025_7,"{'Mango Green Tea': (0, 2, 2)}",15.0
02/09/2025,02092025_8,"{'Coconut Milk Tea': (0, 0, 1), 'Original Milk Tea': (0, 1, 0)}",13.5
02/09/2025,02092025_9,"{'Cappuccino Milk Tea': (2, 2, 2), 'Protein Shake Milk Tea': (0, 3, 2)}",107.0
02/09/2025,02092025_10,"{'Ube Milk Tea': (1, 0, 1)}",14.5
02/09/2025,02092025_11,"{'Peach Oolong Tea': (0, 3, 2), 'Strawberry Lemonade Tea': (1, 0, 1), 'Original Milk Tea': (1, 1, 2)}",66.75
02/09/2025,02092025_12,"{'Black Milk Tea': (0, 1, 0), 'Oolong Milk Tea': (1, 3, 2), 'Original Milk Tea': (1, 1, 2)}",59.75
02/09/2025,02092025_13,"{'Green Milk Tea': (1, 2, 0), 'Strawberry Matcha': (0, 1, 0)}",22.0
02/09/2025,02092025_14,"{'Strawberry Matcha': (1, 1, 2), 'Black Milk Tea': (1, 3, 2), 'Mango Green Tea': (2, 1, 1)}",74.5
02/09/2025,02092025_15,"{'Strawberry Matcha': (2, 3, 1), 'Strawberry Lemonade Tea': (2, 3, 0), 'Green Milk Tea': (1, 3, 1), 'Oolong Milk Tea': (0, 2, 0)}",93.5
02/09/2025,02092025_16,"{'Winter Melon Green Tea': (2, 1, 0), 'Coconut Milk Tea': (2, 3, 1), 'Secret Matcha': (1, 1, 0), 'Protein Shake Milk Tea': (1, 3, 2)}",262.25
02/09/2025,02092025_17,"{'Cappuccino Milk Tea': (2, 1, 2)}",31.25
02/09/2025,02092025_18,"{'Cappuccino Milk Tea': (2, 3, 1), 'Ube Milk Tea': (2, 0, 1)}",57.25
02/09/2025,02092025_19,"{'Protein Shake Milk Tea': (0, 1, 0)}",9.75
02/09/2025,02092025_20,"{'Original Milk Tea': (2, 2, 1), 'Oolong Milk Tea': (0, 2, 2), 'Ube Milk Tea': (2, 3, 0)}",82.5
02/09/2025,02092025_21,"{'Green Milk Tea': (0, 1, 1), 'Oolong Milk Tea': (0, 0, 2), 'Passionfruit Green Tea': (2, 0, 1)}",44.75
02/09/2025,02092025_22,"{'Strawberry Matcha': (1, 0, 0)}",6.25
02/09/2025,02092025_23,"{'Peach Oolong Tea': (0, 3, 1), 'Ube Milk Tea': (2, 1, 2)}",72.5
02/09/2025,02092025_24,"{'Coconut Milk Tea': (0, 0, 1)}",8.25
02/09/2025,02092025_25,"{'Protein Shake Milk Tea': (2, 2, 0)}",37.0
02/09/2025,02092025_26,"{'Original Milk Tea': (0, 3, 2), 'Mango Green Tea': (0, 2, 1), 'Black Milk Tea': (2, 3, 1)}",69.5
02/09/2025,02092025_27,"{'Green Milk Tea': (1, 0, 1), 'Black Milk Tea': (0, 3, 1), 'Winter Melon Green Tea': (2, 3, 1)}",85.25
02/09/2025,02092025_28,"{'Coconut Milk Tea': (1, 3, 1)}",36.25
02/09/2025,02092025_29,"{'Oolong Milk Tea': (2, 1, 1), 'Peach Oolong Tea': (1, 1, 1), 'Ube Milk Tea': (1, 0, 2), 'Strawberry Matcha': (2, 1, 1)}",92.5
02/09/2025,02092025_30,"{'Oolong Milk Tea': (1, 0, 0), 'Green Milk Tea': (1, 3, 1)}",30.5
02/09/2025,02092025_31,"{'Cappuccino Milk Tea': (1, 1, 2), 'Secret Matcha': (0, 1, 0)}",95.25
02/09/2025,02092025_32,"{'Cappuccino Milk Tea': (2, 0, 2), 'Winter Melon Green Tea': (0, 1, 0)}",33.25
02/09/2025,02092025_33,"{'Winter Melon Green Tea': (0, 2, 1)}",25.75
02/09/2025,02092025_34,"{'Ice Blend Latte': (2, 2, 2), 'Green Milk Tea': (0, 1, 0)}",42.75
02/09/2025,02092025_35,"{'Mango Green Tea': (2, 0, 2), 'Winter Melon Green Tea': (2, 0, 2), 'Cappuccino Milk Tea': (0, 0, 2)}",72.5
02/09/2025,02092025_36,"{'Winter Melon Green Tea': (0, 1, 0), 'Peach Oolong Tea': (2, 0, 0), 'Green Milk Tea': (2, 3, 0)}",45.0
02/09/2025,02092025_37,"{'Winter Melon Green Tea': (1, 2, 0), 'Ube Milk Tea': (1, 2, 2), 'Mango Green Tea': (0, 3, 0), 'Coconut Milk Tea': (1, 1, 1)}",92.5
02/09/2025,02092025_38,"{'Strawberry Lemonade Tea': (2, 3, 1), 'Winter Melon Green Tea': (2, 0, 1), 'Coconut Milk Tea': (0, 3, 2)}",80.5
02/09/2025,02092025_39,"{'Green Milk Tea': (1, 0, 0), 'Secret Matcha': (2, 3, 2)}",489.0
02/09/2025,02092025_40,"{'Cappuccino Milk Tea': (1, 2, 2), 'Strawberry Matcha': (2, 3, 1), 'Passionfruit Green Tea': (2, 1, 2)}",111.0
02/09/2025,02092025_41,"{'Winter Melon Green Tea': (0, 1, 1), 'Original Milk Tea': (0, 3, 2), 'Peach Oolong Tea': (0, 3, 2), 'Strawberry Lemonade Tea': (0, 1, 2)}",95.75
02/09/2025,02092025_42,"{'Original Milk Tea': (0, 1, 1), 'Ice Blend Latte': (0, 0, 1), 'Black Milk Tea': (0, 0, 2), 'Protein Shake Milk Tea': (2, 0, 2)}",70.25
02/09/2025,02092025_43,"{'Winter Melon Green Tea': (2, 1, 0), 'Ube Milk Tea': (1, 2, 1)}",51.75
02/09/2025,02092025_44,"{'Protein Shake Milk Tea': (1, 0, 1), 'Coconut Milk Tea': (1, 2, 0)}",40.25
02/09/2025,02092025_45,"{'Original Milk Tea': (1, 2, 2)}",27.25
02/09/2025,02092025_46,"{'Peach Oolong Tea': (2, 2, 1), 'Cappuccino Milk Tea': (2, 3, 2), 'Winter Melon Green Tea': (1, 1, 0)}",94.5
02/09/2025,02092025_47,"{'Strawberry Lemonade Tea': (2, 1, 1), 'Peach Oolong Tea': (0, 2, 2), 'Mango Green Tea': (2, 2, 0)}",54.0
02/09/2025,02092025_48,"{'Green Milk Tea': (0, 2, 2)}",23.0
02/09/2025,02092025_49,"{'Peach Oolong Tea': (2, 3, 0), 'Ice Blend Latte': (0, 2, 1), 'Secret Matcha': (2, 2, 1)}",399.25
02/09/2025,02092025_50,"{'Ice Blend Latte': (2, 3, 0), 'Winter Melon Green Tea': (0, 3, 0)}",54.0
02/09/2025,02092025_51,"{'Ube Milk Tea': (1, 3, 0), 'Ice Blend Latte': (1, 3, 0), 'Peach Oolong Tea': (1, 3, 2)}",96.5
02/09/2025,02092025_52,"{'Green Milk Tea': (2, 2, 1)}",25.25
02/09/2025,02092025_53,"{'Coconut Milk Tea': (0, 1, 1), 'Black Milk Tea': (1, 2, 0)}",30.25
02/09/2025,02092025_54,"{'Ice Blend Latte': (2, 0, 1), 'Passionfruit Green Tea': (0, 2, 0), 'Ube Milk Tea': (0, 2, 2), 'Coconut Milk Tea': (0, 1, 1)}",78.75
02/09/2025,02092025_55,"{'Green Milk Tea': (2, 0, 2), 'Passionfruit Green Tea': (2, 3, 2), 'Winter Melon Green Tea': (1, 0, 0)}",79.0
02/09/2025,02092025_56,"{'Secret Matcha': (2, 1, 0), 'Strawberry Lemonade Tea': (1, 0, 1), 'Green Milk Tea': (0, 3, 1)}",255.25
02/09/2025,02092025_57,"{'Peach Oolong Tea': (2, 0, 0), 'Passionfruit Green Tea': (0, 0, 2), 'Ice Blend Latte': (0, 0, 2)}",43.5
02/09/2025,02092025_58,"{'Passionfruit Green Tea': (2, 2, 1), 'Original Milk Tea': (1, 1, 2)}",57.25
02/09/2025,02092025_59,"{'Protein Shake Milk Tea': (0, 2, 0)}",19.5
02/09/2025,02092025_60,"{'Oolong Milk Tea': (1, 2, 1)}",21.0
02/09/2025,02092025_61,"{'Green Milk Tea': (1, 1, 1)}",15.75
02/09/2025,02092025_62,"{'Winter Melon Green Tea': (0, 1, 2), 'Ube Milk Tea': (2, 1, 0), 'Ice Blend Latte': (1, 0, 1)}",59.0
02/09/2025,02092025_63,"{'Ube Milk Tea': (1, 2, 1), 'Ice Blend Latte': (0, 2, 1)}",48.75
02/09/2025,02092025_64,"{'Black Milk Tea': (2, 2, 0), 'Original Milk Tea': (1, 1, 0), 'Ice Blend Latte': (1, 2, 1)}",53.5
02/09/2025,02092025_65,"{'Peach Oolong Tea': (1, 0, 1), 'Strawberry Matcha': (1, 3, 2)}",59.0
02/09/2025,02092025_66,"{'Strawberry Lemonade Tea': (1, 1, 0), 'Passionfruit Green Tea': (0, 1, 1)}",25.25
02/09/2025,02092025_67,"{'Peach Oolong Tea': (0, 2, 2), 'Original Milk Tea': (0, 3, 1)}",53.0
02/09/2025,02092025_68,"{'Ice Blend Latte': (2, 0, 1), 'Ube Milk Tea': (2, 3, 2), 'Mango Green Tea': (2, 3, 0)}",112.0
02/09/2025,02092025_69,"{'Cappuccino Milk Tea': (1, 1, 2)}",26.0
02/09/2025,02092025_70,"{'Ube Milk Tea': (2, 1, 2)}",36.25
02/09/2025,02092025_71,"{'Protein Shake Milk Tea': (2, 1, 0), 'Winter Melon Green Tea': (0, 1, 0)}",64.75
02/09/2025,02092025_72,"{'Ice Blend Latte': (2, 0, 1), 'Strawberry Lemonade Tea': (1, 2, 0), 'Oolong Milk Tea': (1, 2, 0)}",41.25
02/09/2025,02092025_73,"{'Original Milk Tea': (0, 0, 2), 'Ice Blend Latte': (2, 1, 0), 'Winter Melon Green Tea': (2, 1, 0)}",52.0
02/09/2025,02092025_74,"{'Strawberry Lemonade Tea': (1, 2, 2), 'Cappuccino Milk Tea': (0, 0, 1)}",24.5
02/09/2025,02092025_75,"{'Winter Melon Green Tea': (0, 3, 1), 'Black Milk Tea': (0, 1, 2)}",126.0
02/09/2025,02092025_76,"{'Winter Melon Green Tea': (1, 1, 2), 'Strawberry Lemonade Tea': (0, 3, 2), 'Black Milk Tea': (2, 1, 2)}",78.5
02/09/2025,02092025_77,"{'Coconut Milk Tea': (1, 2, 1), 'Strawberry Matcha': (2, 2, 1)}",107.75
02/09/2025,02092025_78,"{'Coconut Milk Tea': (2, 2, 2), 'Strawberry Lemonade Tea': (2, 3, 2)}",110.75
02/09/2025,02092025_79,"{'Black Milk Tea': (1, 0, 1)}",10.5
02/09/2025,02092025_80,"{'Black Milk Tea': (0, 1, 0), 'Secret Matcha': (0, 1, 0)}",107.0
02/09/2025,02092025_81,"{'Winter Melon Green Tea': (0, 3, 1), 'Coconut Milk Tea': (0, 1, 0)}",41.25
02/09/2025,02092025_82,"{'Original Milk Tea': (0, 3, 1), 'Peach Oolong Tea': (1, 3, 0), 'Winter Melon Green Tea': (2, 1, 1)}",82.0
